comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,候选 Add Prompt
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,14,9,5,0.5384949445724487,0.5681951642036438,0.02970021963119507,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5,4,1,0.6158711314201355,0.6434240937232971,0.02755296230316162,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,10,8,2,0.5733019709587097,0.6016196012496948,0.028317630290985107,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,13,17,-4,0.5440734028816223,0.5196501016616821,-0.024423301219940186,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,1,19,-18,0.6653862595558167,0.5552800297737122,-0.11010622978210449,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,2,2,0,0.6522879004478455,0.6405131816864014,-0.011774718761444092,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,5,3,2,0.6095507144927979,0.6215485334396362,0.011997818946838379,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,21,23,-2,0.46689894795417786,0.4410734176635742,-0.025825530290603638,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,9,12,-3,0.5086044073104858,0.48755887150764465,-0.021045535802841187,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,18,38,-20,0.5557105541229248,0.46644991636276245,-0.08926063776016235,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,16,36,-20,0.5743467211723328,0.5160409212112427,-0.05830579996109009,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,1,0,0.650495707988739,0.6265751123428345,-0.02392059564590454,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,1,4,-3,0.6233232617378235,0.602454662322998,-0.02086859941482544,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,11,-10,0.6313807368278503,0.5551393628120422,-0.0762413740158081,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,26,31,-5,0.5303848385810852,0.5211192965507507,-0.009265542030334473,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,24,39,-15,0.5050852298736572,0.4461421072483063,-0.05894312262535095,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,7,1,6,0.5447832942008972,0.5890539884567261,0.04427069425582886,候选二：当前轮信息优先 + 一句关系补充
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,17,20,-3,0.5247721672058105,0.5128427147865295,-0.011929452419281006,候选二：当前轮信息优先 + 一句关系补充
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q007,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,3,2,1,0.428148090839386,0.47553494572639465,0.04738685488700867,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q011,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,4,2,2,0.466714084148407,0.4772430658340454,0.010528981685638428,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q011,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,1,7,-6,0.5079617500305176,0.4524611830711365,-0.055500566959381104,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q013,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,6,2,4,0.5258427858352661,0.6071240901947021,0.08128130435943604,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,5,5,0,0.5786083340644836,0.5825881361961365,0.003979802131652832,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,3,7,-4,0.6154555082321167,0.5924391746520996,-0.02301633358001709,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,7,12,-5,0.6190251111984253,0.5835317969322205,-0.035493314266204834,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,13,17,-4,0.5578075647354126,0.48665937781333923,-0.07114818692207336,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,11,1,10,0.5649251937866211,0.6594439148902893,0.09451872110366821,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,3,14,-11,0.6154380440711975,0.5059812068939209,-0.10945683717727661,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,12,5,7,0.544538140296936,0.6355788707733154,0.0910407304763794,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,3,8,-5,0.4967461824417114,0.474905401468277,-0.021840780973434448,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,2,14,-12,0.5816625952720642,0.497723788022995,-0.08393880724906921,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,24,29,-5,0.4725983738899231,0.42655739188194275,-0.04604098200798035,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,23,31,-8,0.39940428733825684,0.35851380228996277,-0.04089048504829407,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,1,7,-6,0.520713210105896,0.48296666145324707,-0.037746548652648926,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,13,4,9,0.4627559781074524,0.5149826407432556,0.05222666263580322,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,7,2,5,0.516326904296875,0.5510813593864441,0.03475445508956909,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,4,1,3,0.41738826036453247,0.46032190322875977,0.042933642864227295,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,6,14,-8,0.41101235151290894,0.4067525863647461,-0.004259765148162842,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,11,2,9,0.6024776697158813,0.6161888241767883,0.013711154460906982,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,3,3,0,0.37535619735717773,0.38121721148490906,0.005861014127731323,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,7,7,0,0.35073208808898926,0.3510814309120178,0.00034934282302856445,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,5,4,1,0.3698793947696686,0.355487585067749,-0.014391809701919556,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,9,9,0,0.3458166718482971,0.3498251438140869,0.004008471965789795,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,5,1,4,0.3781711459159851,0.40727698802948,0.029105842113494873,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,6,4,2,0.47782114148139954,0.49965205788612366,0.02183091640472412,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,15,12,3,0.6479976177215576,0.6483802795410156,0.0003826618194580078,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,11,13,-2,0.7154013514518738,0.7021626234054565,-0.013238728046417236,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,7,7,0,0.7325950860977173,0.7257199287414551,-0.006875157356262207,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,8,7,1,0.6824973225593567,0.6993314623832703,0.016834139823913574,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,10,18,-8,0.6791412234306335,0.6681979894638062,-0.010943233966827393,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,2,16,-14,0.7513960599899292,0.6970694661140442,-0.05432659387588501,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,2,24,-22,0.7454124689102173,0.6900737881660461,-0.05533868074417114,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,17,-6,0.7210525870323181,0.7033334970474243,-0.0177190899848938,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,25,-14,0.7214906811714172,0.7010738849639893,-0.02041679620742798,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,13,24,-11,0.6772738099098206,0.6616058945655823,-0.01566791534423828,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,2,2,0,0.7298577427864075,0.7179397940635681,-0.011917948722839355,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,12,22,-10,0.6979053020477295,0.6598098278045654,-0.03809547424316406,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,39,39,0,0.6558573842048645,0.6049747467041016,-0.05088263750076294,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,4,35,-31,0.7309869527816772,0.6418353915214539,-0.08915156126022339,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,4,24,-20,0.67808997631073,0.6295459866523743,-0.04854398965835571,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,1,5,-4,0.6072694063186646,0.5574362874031067,-0.04983311891555786,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,15,45,-30,0.4818408787250519,0.4027182459831238,-0.0791226327419281,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,41,-25,0.492669016122818,0.43822145462036133,-0.054447561502456665,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,12,30,-18,0.5007023811340332,0.470135897397995,-0.030566483736038208,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,36,27,9,0.33248934149742126,0.35821661353111267,0.025727272033691406,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,11,27,-16,0.6479683518409729,0.6104417443275452,-0.037526607513427734,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,1,5,-4,0.650933027267456,0.6237698197364807,-0.027163207530975342,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,6,11,-5,0.6310549378395081,0.5907381772994995,-0.040316760540008545,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,27,-26,0.6374316811561584,0.5161731243133545,-0.12125855684280396,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,11,2,9,0.5550165176391602,0.5882112979888916,0.033194780349731445,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,11,3,8,0.4726150631904602,0.48596349358558655,0.013348430395126343,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.3476473391056061,0.3996155261993408,0.05196818709373474,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,5,-1,0.4727919101715088,0.48585817217826843,0.013066262006759644,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,1,4,-3,0.494103342294693,0.4983830749988556,0.004279732704162598,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,6,7,-1,0.49814823269844055,0.4978477656841278,-0.00030046701431274414,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,5,2,3,0.5069320797920227,0.5518223643302917,0.04489028453826904,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,2,-1,0.6167545914649963,0.5110727548599243,-0.10568183660507202,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,7,9,-2,0.6651113629341125,0.6222565174102783,-0.04285484552383423,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,17,-16,0.6499589681625366,0.4692614674568176,-0.180697500705719,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3,1,2,0.6119412183761597,0.612318217754364,0.0003769993782043457,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,15,7,8,0.5855612754821777,0.6003081798553467,0.014746904373168945,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,7,2,5,0.6343926787376404,0.6385086178779602,0.004115939140319824,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,2,4,0.5726884603500366,0.574288010597229,0.0015995502471923828,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,12,15,-3,0.5834260582923889,0.5488443970680237,-0.034581661224365234,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,21,8,13,0.54683518409729,0.5876445174217224,0.04080933332443237,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,11,6,0.5243327021598816,0.5449953079223633,0.02066260576248169,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,12,-10,0.6725355982780457,0.5759779214859009,-0.09655767679214478,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,33,-4,0.5633748769760132,0.5082325339317322,-0.055142343044281006,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,6,21,-15,0.5420230627059937,0.4712331295013428,-0.07078993320465088,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,33,1,32,0.4599473774433136,0.5012072324752808,0.04125985503196716,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,15,23,-8,0.5070860385894775,0.4324147403240204,-0.07467129826545715,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,22,35,-13,0.5056788325309753,0.41304445266723633,-0.09263437986373901,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,10,15,-5,0.5986801981925964,0.5623552203178406,-0.03632497787475586,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,15,45,-30,0.592033326625824,0.4970974922180176,-0.0949358344078064,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,41,18,23,0.4069212079048157,0.45327457785606384,0.04635336995124817,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,11,10,1,0.4789794087409973,0.4722946286201477,-0.006684780120849609,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,19,-16,0.5221919417381287,0.4345572590827942,-0.08763468265533447,候选三：区分性信息优先，主动抑制重复内容
