session_id,source_turn_id,user_indicator_set,assistant_indicator_set,old_summary_indicator_set,new_summary_indicator_set,old_summary_indicator_count,new_summary_indicator_count,old_summary_assistant_only_not_user,new_summary_assistant_only_not_user,old_summary_unsupported_indicator_set,new_summary_unsupported_indicator_set
S003,S003-Q086,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]","[""归母股东权益"", ""总资产""]",2,2,"[""归母股东权益"", ""总资产""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q087,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]",5,2,"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]",[],[]
S003,S003-Q088,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",3,2,"[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q089,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S003,S003-Q090,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",5,2,"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S004,S004-Q001,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q002,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S004,S004-Q003,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,6,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S004,S004-Q004,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",4,2,"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q005,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,2,"[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q006,"[""扣非归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润""]",6,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q007,"[""经营活动现金流净额""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额""]",3,3,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q008,"[""总资产""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",6,2,"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S004,S004-Q009,"[""归母股东权益""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润""]",5,3,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S004,S004-Q010,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q011,"[""经营活动现金流净额""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,2,"[""扣非归母净利润""]","[""扣非归母净利润""]",[],[]
S004,S004-Q012,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q013,"[""归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""经营活动现金流净额""]",2,2,"[""经营活动现金流净额""]","[""经营活动现金流净额""]",[],[]
S004,S004-Q014,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q015,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",4,2,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S004,S004-Q016,"[""总资产""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""总资产"", ""扣非归母净利润""]",2,3,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q017,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,2,"[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q018,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q019,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q020,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S004,S004-Q021,"[""总资产""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润""]","[""归母净利润"", ""总资产"", ""扣非归母净利润""]",3,3,"[""归母净利润"", ""扣非归母净利润""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S004,S004-Q022,"[""归母股东权益""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""扣非归母净利润""]","[""扣非归母净利润""]",[],[]
S004,S004-Q023,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",4,2,"[""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q024,"[""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]","[""归母股东权益"", ""总资产""]",2,2,"[""归母股东权益"", ""总资产""]","[""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q025,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q026,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""营业收入""]",6,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""营业收入""]",[],[]
S004,S004-Q027,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,6,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S004,S004-Q028,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q029,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",5,2,"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q030,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额""]",6,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额""]",[],[]
S004,S004-Q031,"[""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",5,2,"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q032,"[""归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""营业收入""]",6,3,"[""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S004,S004-Q033,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S004,S004-Q034,"[""扣非归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益""]","[""归母股东权益""]",[],[]
S004,S004-Q035,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",2,3,"[""扣非归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q036,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q037,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q038,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",5,2,"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S004,S004-Q039,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,6,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S004,S004-Q040,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q041,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q042,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q043,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q044,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",5,2,"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S004,S004-Q045,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,6,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S004,S004-Q046,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q047,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,2,"[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q048,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q049,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q050,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S004,S004-Q051,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",4,6,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S004,S004-Q052,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q053,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q054,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q055,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""扣非归母净利润""]",4,2,"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q056,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
