config,session_id,query_id,gold_requirement_count,shortterm_hit_count,midterm_hit_count,longterm_hit_count,shortterm_completion,midterm_completion,longterm_completion,short_mid_completion,short_long_completion,mid_long_completion,all_memory_completion
A3,S010,S010-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q014,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A3,S010,S010-Q015,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q016,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A3,S010,S010-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q018,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q019,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q020,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A3,S010,S010-Q021,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A3,S010,S010-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q024,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q025,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q026,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q028,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A3,S010,S010-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q030,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A3,S010,S010-Q031,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q032,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q034,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q035,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q036,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A3,S010,S010-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q038,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A3,S010,S010-Q039,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q040,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A3,S010,S010-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q042,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q044,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A3,S010,S010-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q048,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q049,2,1,1,0,0.5,0.5,0.0,1.0,0.5,0.5,1.0
A3,S010,S010-Q050,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q051,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A3,S010,S010-Q052,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q053,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q054,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A3,S010,S010-Q055,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q056,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q057,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A3,S010,S010-Q058,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A3,S010,S010-Q059,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q060,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q061,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q062,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q063,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q064,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q065,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q066,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q067,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q068,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q069,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q070,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q071,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q072,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A3,S010,S010-Q073,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q074,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q075,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q076,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q077,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q078,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q079,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q080,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q081,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q082,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q083,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q084,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q085,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q086,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q087,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q088,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q089,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q090,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q091,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q092,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q093,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A3,S010,S010-Q094,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,S010,S010-Q095,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q014,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q015,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q016,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A4,S001,S001-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q018,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q019,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q020,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A4,S001,S001-Q021,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q024,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S001,S001-Q025,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q026,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S001,S001-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q028,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q030,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S001,S001-Q031,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q032,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S001,S001-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q034,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S001,S001-Q035,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q036,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S001,S001-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q038,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q039,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A4,S001,S001-Q040,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S001,S001-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q042,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S001,S001-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q044,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S001,S001-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S001,S001-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q048,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S001,S001-Q049,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S001,S001-Q050,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S002,S002-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q014,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q015,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q016,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q018,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q019,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q020,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q021,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A4,S002,S002-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q024,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S002,S002-Q025,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q026,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S002,S002-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q028,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q030,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A4,S002,S002-Q031,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q032,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q034,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q035,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q036,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q038,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S002,S002-Q039,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q040,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S002,S002-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q042,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q044,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A4,S002,S002-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q046,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S002,S002-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q048,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q049,2,1,1,0,0.5,0.5,0.0,1.0,0.5,0.5,1.0
A4,S002,S002-Q050,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q051,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A4,S002,S002-Q052,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S002,S002-Q053,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q054,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S002,S002-Q055,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q056,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S002,S002-Q057,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A4,S002,S002-Q058,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S002,S002-Q059,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q060,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S002,S002-Q061,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q062,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S002,S002-Q063,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q064,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A4,S002,S002-Q065,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q066,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S002,S002-Q067,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q068,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S002,S002-Q069,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q070,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S002,S002-Q071,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S002,S002-Q072,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S002,S002-Q073,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S003,S003-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S003,S003-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S003,S003-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S003,S003-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q014,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S003,S003-Q015,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q016,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S003,S003-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q018,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S003,S003-Q019,2,1,1,1,0.5,0.5,0.5,1.0,1.0,0.5,1.0
A4,S003,S003-Q020,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S003,S003-Q021,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S003,S003-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q024,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S003,S003-Q025,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q026,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S003,S003-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q028,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S003,S003-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q030,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q031,2,1,0,1,0.5,0.0,0.5,0.5,1.0,0.5,1.0
A4,S003,S003-Q032,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A4,S003,S003-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q034,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q035,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q036,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q038,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A4,S003,S003-Q039,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q040,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A4,S003,S003-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q042,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S003,S003-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q044,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S003,S003-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q048,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q049,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q050,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q051,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q052,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S003,S003-Q053,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q054,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q055,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q056,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q057,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q058,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q059,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q060,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q061,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q062,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q063,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q064,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q065,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q066,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q067,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q068,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q069,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q070,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q071,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q072,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q073,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q074,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A4,S003,S003-Q075,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q076,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,S003,S003-Q077,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A4,S003,S003-Q078,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
