session_id,query_id,add_variant,gold_page_id,gold_source_turn_id,nearest_nongold_page_id,nearest_nongold_source_turn_id,gold_nearest_nongold_cosine
S001,S001-Q011,A3,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,8322bc48-f2e3-5603-ae53-97917cf35a39,S001-Q004,0.7235772222017408
S001,S001-Q011,A3,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,0.8062734748769533
S001,S001-Q013,A3,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,8322bc48-f2e3-5603-ae53-97917cf35a39,S001-Q004,0.7235772222017408
S001,S001-Q013,A3,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,0.8062734748769533
S001,S001-Q014,A3,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,8322bc48-f2e3-5603-ae53-97917cf35a39,S001-Q004,0.8299991348419588
S001,S001-Q021,A3,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,0.8625933468943612
S001,S001-Q022,A3,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0,S001-Q009,0.8449916979623897
S001,S001-Q022,A3,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,0.8447432193314867
S001,S001-Q026,A3,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,0.9016275014844409
S001,S001-Q026,A3,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,0.8822446318098974
S001,S001-Q028,A3,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,28a3b6de-dd4b-5bf8-919e-169ce12b1349,S001-Q021,0.8522636598435002
S001,S001-Q033,A3,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,33eb4d66-a4c5-5429-b3bd-48948bb5d443,S001-Q025,0.8186968209053008
S001,S001-Q033,A3,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,fb76b32a-859d-5228-b170-550c026c1646,S001-Q028,0.864268742600938
S001,S001-Q035,A3,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,fb76b32a-859d-5228-b170-550c026c1646,S001-Q028,0.864268742600938
S001,S001-Q039,A3,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,8322bc48-f2e3-5603-ae53-97917cf35a39,S001-Q004,0.907739501281618
S001,S001-Q039,A3,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,3b7f143a-e38f-5d11-9219-ef3c808f775a,S001-Q031,0.8439238228993782
S001,S001-Q042,A3,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,70d0daf9-01a8-5e0f-9341-e20464515e43,S001-Q005,0.8149928443042681
S001,S001-Q044,A3,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,2ec87be4-468b-5498-889b-13f43f4ee222,S001-Q016,0.8468526613559547
S001,S001-Q044,A3,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,fb76b32a-859d-5228-b170-550c026c1646,S001-Q028,0.9111699274730991
S001,S001-Q049,A3,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,6f47beb6-9be8-5a58-be8b-a77a9bbffd9a,S001-Q030,0.8567666929184172
S002,S002-Q007,A3,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,0.8963856044328037
S002,S002-Q011,A3,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,37f703bf-173c-56df-b339-f52774261c6e,S002-Q004,0.8191015539084998
S002,S002-Q011,A3,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,0.8963856044328037
S002,S002-Q013,A3,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,0.8963856044328037
S002,S002-Q013,A3,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,5d1eccd0-c642-585e-9c32-5450ef208a4b,S002-Q003,0.843778433796636
S002,S002-Q014,A3,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,ffe3f8c5-2f7a-5645-ac8f-b41d05a11638,S002-Q009,0.8597159869217986
S002,S002-Q021,A3,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,6e877c55-d5b4-5992-9e95-5c482212a7c9,S002-Q011,0.8586908065059978
S002,S002-Q022,A3,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,0c762a14-8087-5bb0-a22d-c86667c2dabe,S002-Q017,0.8558819343774714
S002,S002-Q022,A3,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,6e877c55-d5b4-5992-9e95-5c482212a7c9,S002-Q011,0.8417061989486477
S002,S002-Q026,A3,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,6e877c55-d5b4-5992-9e95-5c482212a7c9,S002-Q011,0.8474073034601427
S002,S002-Q026,A3,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,6e877c55-d5b4-5992-9e95-5c482212a7c9,S002-Q011,0.8491229806393673
S002,S002-Q028,A3,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,0.901421959516786
S002,S002-Q033,A3,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,0.8788144057908385
S002,S002-Q033,A3,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,0.8804942451129885
S002,S002-Q035,A3,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,0.8804942451129885
S002,S002-Q039,A3,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,0.8669179632165553
S002,S002-Q039,A3,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,566e5d08-995e-5a35-9566-2770b6024b5a,S002-Q033,0.881976642503885
S002,S002-Q042,A3,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,566e5d08-995e-5a35-9566-2770b6024b5a,S002-Q033,0.8773170731236922
S002,S002-Q044,A3,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,9316db54-3f72-5cdc-a8fb-417c4891e307,S002-Q028,0.9075445820464957
S002,S002-Q044,A3,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,566e5d08-995e-5a35-9566-2770b6024b5a,S002-Q033,0.9051010046718636
S002,S002-Q049,A3,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,0.9271047463119356
S002,S002-Q052,A3,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,9316db54-3f72-5cdc-a8fb-417c4891e307,S002-Q028,0.9075445820464957
S002,S002-Q052,A3,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,a640b50d-59f1-5355-8579-dc5aea979edb,S002-Q041,0.8886542671665124
S002,S002-Q055,A3,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,5d1eccd0-c642-585e-9c32-5450ef208a4b,S002-Q003,0.8825346741532806
S002,S002-Q055,A3,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,a640b50d-59f1-5355-8579-dc5aea979edb,S002-Q041,0.8886542671665124
S002,S002-Q056,A3,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,0.9355631552814124
S002,S002-Q063,A3,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,9f71d35e-bf23-5ea1-9ed6-f9fb77b5ea80,S002-Q020,0.9047864772894691
S002,S002-Q065,A3,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,0c762a14-8087-5bb0-a22d-c86667c2dabe,S002-Q017,0.8663385961787538
S002,S002-Q065,A3,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,0.8482674818939155
S002,S002-Q066,A3,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,0.8786872886889805
S002,S002-Q066,A3,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,9f71d35e-bf23-5ea1-9ed6-f9fb77b5ea80,S002-Q020,0.8756263108055017
S002,S002-Q070,A3,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,0.8021359506499565
S003,S003-Q007,A3,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,54c53e7a-2b68-5849-a196-571fccaa0ac3,S003-Q003,0.7387306254257056
S003,S003-Q011,A3,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,0.8308897263170384
S003,S003-Q011,A3,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,54c53e7a-2b68-5849-a196-571fccaa0ac3,S003-Q003,0.7387306254257056
S003,S003-Q013,A3,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,54c53e7a-2b68-5849-a196-571fccaa0ac3,S003-Q003,0.7387306254257056
S003,S003-Q013,A3,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,ff050426-ccc1-5faa-8b70-2b3eedf5209b,S003-Q004,0.832833932389327
S003,S003-Q014,A3,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,ff050426-ccc1-5faa-8b70-2b3eedf5209b,S003-Q004,0.8608447851937547
S003,S003-Q021,A3,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,0.8282604938731215
S003,S003-Q022,A3,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3446dbc5-5d91-5f49-a1fe-1d68979506a4,S003-Q011,0.7947134557929164
S003,S003-Q022,A3,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,ff050426-ccc1-5faa-8b70-2b3eedf5209b,S003-Q004,0.8680167307329781
S003,S003-Q026,A3,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,3446dbc5-5d91-5f49-a1fe-1d68979506a4,S003-Q011,0.8682681311316534
S003,S003-Q026,A3,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,3446dbc5-5d91-5f49-a1fe-1d68979506a4,S003-Q011,0.8746451854516514
S003,S003-Q028,A3,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,0.883991713151669
S003,S003-Q033,A3,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,f72f3149-1377-5599-b08d-64731562b90f,S003-Q024,0.8935341753757803
S003,S003-Q033,A3,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,0.8566190388102215
S003,S003-Q035,A3,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,0.8700213594166089
S003,S003-Q039,A3,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,e8774fb1-5e27-5d8f-8399-9a697a3030b4,S003-Q035,0.8932791385614799
S003,S003-Q039,A3,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,S003-Q030,0.8530059862187944
S003,S003-Q042,A3,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,S003-Q030,0.8866620012774503
S003,S003-Q044,A3,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,0.90549099114106
S003,S003-Q044,A3,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,3446dbc5-5d91-5f49-a1fe-1d68979506a4,S003-Q011,0.8508264359519823
S003,S003-Q049,A3,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,54c53e7a-2b68-5849-a196-571fccaa0ac3,S003-Q003,0.8599399690949728
S003,S003-Q052,A3,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,0.8515991468222311
S003,S003-Q052,A3,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,3446dbc5-5d91-5f49-a1fe-1d68979506a4,S003-Q011,0.8508264359519823
S003,S003-Q055,A3,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,0.8515991468222311
S003,S003-Q055,A3,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,de8457cd-4b07-5775-9f5e-95f5d65583a0,S003-Q039,0.8749870892722651
S003,S003-Q056,A3,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,b304bcc8-8a96-5f89-a945-3cef8078b106,S003-Q042,0.8552066977753607
S003,S003-Q063,A3,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,S003-Q044,0.8536915794457349
S003,S003-Q065,A3,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,52504bc2-69f1-5f7b-a827-97850ce991f6,S003-Q049,0.9096344413887506
S003,S003-Q065,A3,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,e8774fb1-5e27-5d8f-8399-9a697a3030b4,S003-Q035,0.9360227451743545
S003,S003-Q066,A3,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,3039ff9a-80a9-534e-bac6-7b97cc24a926,S003-Q002,0.8624203207709452
S003,S003-Q066,A3,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,S003-Q044,0.8629241274462853
S003,S003-Q070,A3,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,cb9da70d-c361-5f9e-9f13-d40731425363,S003-Q052,0.8419730418556821
S003,S003-Q077,A3,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,0.904161380896383
S003,S003-Q077,A3,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,0.9014690424386579
S003,S003-Q077,A3,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,3446dbc5-5d91-5f49-a1fe-1d68979506a4,S003-Q011,0.9122371630281179
S003,S003-Q078,A3,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,0.9014690424386579
S003,S003-Q078,A3,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,aadad3af-5031-5281-97f7-ee1897f7e7a7,S003-Q060,0.8405310339655583
S003,S003-Q084,A3,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,aadad3af-5031-5281-97f7-ee1897f7e7a7,S003-Q060,0.880380371888977
S003,S003-Q088,A3,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,aadad3af-5031-5281-97f7-ee1897f7e7a7,S003-Q060,0.880380371888977
S003,S003-Q088,A3,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,S003-Q030,0.8839729109573874
S003,S003-Q091,A3,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,cb9da70d-c361-5f9e-9f13-d40731425363,S003-Q052,0.878611676176183
S003,S003-Q091,A3,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,00f1892f-503a-5094-b7b1-b6dc6688a1e4,S003-Q061,0.9013306654600431
S003,S003-Q091,A3,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,S003-Q030,0.8839729109573874
S004,S004-Q007,A3,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,f3e1812a-c8a3-560c-8424-84d252ae452f,S004-Q002,0.8817172885803308
S004,S004-Q011,A3,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,f3e1812a-c8a3-560c-8424-84d252ae452f,S004-Q002,0.8817172885803308
S004,S004-Q011,A3,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,0.8022091079624804
S004,S004-Q013,A3,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,f3e1812a-c8a3-560c-8424-84d252ae452f,S004-Q002,0.8817172885803308
S004,S004-Q013,A3,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,e69ec046-4916-5e0b-8917-8f3fc9d8b112,S004-Q004,0.8818875303254801
S004,S004-Q014,A3,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,0.8369007716013765
S004,S004-Q021,A3,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,4d69ebe7-67b0-50e3-b528-7136c65b206a,S004-Q013,0.888765118115438
S004,S004-Q022,A3,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,0.8522113600542404
S004,S004-Q022,A3,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,0.8698420094627606
S004,S004-Q026,A3,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,4d69ebe7-67b0-50e3-b528-7136c65b206a,S004-Q013,0.9012515345555157
S004,S004-Q026,A3,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,0.8725877401835735
S004,S004-Q028,A3,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,9491736f-87d9-560c-86bf-a73959049fab,S004-Q021,0.9102286041586747
S004,S004-Q033,A3,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,0.8910352163043506
S004,S004-Q033,A3,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,9491736f-87d9-560c-86bf-a73959049fab,S004-Q021,0.8882286408920744
S004,S004-Q035,A3,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,e7289295-5eb7-5200-bd81-84fad17ad553,S004-Q030,0.9065383667103112
S004,S004-Q039,A3,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,9491736f-87d9-560c-86bf-a73959049fab,S004-Q021,0.8979842208411604
S004,S004-Q039,A3,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,0fb13663-e832-5a6c-8e8b-55cb61f4a77b,S004-Q020,0.8667101588005292
S004,S004-Q042,A3,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,0.8403560476127536
S004,S004-Q044,A3,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,0.866744877726341
S004,S004-Q044,A3,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,0.8858829252239553
S004,S004-Q049,A3,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,af2f12c2-5599-5bb2-a024-327fc47109bd,S004-Q025,0.9017686966105907
S004,S004-Q052,A3,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,0.866744877726341
S004,S004-Q052,A3,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,0.8520537386464435
S004,S004-Q055,A3,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,0.9088454214071569
S004,S004-Q055,A3,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,0.8520537386464435
S004,S004-Q056,A3,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,0.8943593574606271
S004,S004-Q063,A3,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,0.8787061780695131
S004,S004-Q065,A3,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,e170d165-c266-54ae-b2e5-43779070a30c,S004-Q049,0.9073939340732986
S004,S004-Q065,A3,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,0cd91b6e-376f-57c4-8232-cdabb36c695f,S004-Q011,0.8795954899978992
S004,S004-Q066,A3,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,0fb13663-e832-5a6c-8e8b-55cb61f4a77b,S004-Q020,0.8706353603437311
S004,S004-Q066,A3,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,0.8872432004753695
S004,S004-Q070,A3,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,878d53f1-01f1-5c71-a049-a27cb9acec6e,S004-Q052,0.839973630560876
S005,S005-Q007,A3,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,10569cae-16c7-5568-ba6d-1657af10cab8,S005-Q003,0.8253670714293493
S005,S005-Q011,A3,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,0.8122718634158427
S005,S005-Q011,A3,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,10569cae-16c7-5568-ba6d-1657af10cab8,S005-Q003,0.8253670714293493
S005,S005-Q013,A3,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,c3bd2186-8e7b-582d-a301-28889918dae5,S005-Q002,0.8197430972346531
S005,S005-Q013,A3,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,10569cae-16c7-5568-ba6d-1657af10cab8,S005-Q003,0.8253670714293493
S005,S005-Q014,A3,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,99505de4-75be-5000-9569-861beeedb502,S005-Q009,0.8901978391526675
S005,S005-Q021,A3,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,0.8865963034989242
S005,S005-Q022,A3,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,bc4d1854-30aa-5335-9da4-5a3c0b433247,S005-Q011,0.8311676434315708
S005,S005-Q022,A3,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,0.8538923414818977
S005,S005-Q026,A3,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,bc4d1854-30aa-5335-9da4-5a3c0b433247,S005-Q011,0.8393726097855633
S005,S005-Q026,A3,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,0.8865963034989242
S005,S005-Q028,A3,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,03c1ad0a-b53e-556e-a84e-489e1333b34f,S005-Q004,0.9004116457179584
S005,S005-Q033,A3,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,c3bd2186-8e7b-582d-a301-28889918dae5,S005-Q002,0.8464940542137908
S005,S005-Q033,A3,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,53df8e4e-eaee-52cb-b98e-f8b807d39632,S005-Q017,0.8800927535910771
S005,S005-Q035,A3,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,53df8e4e-eaee-52cb-b98e-f8b807d39632,S005-Q017,0.8800927535910771
S005,S005-Q039,A3,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,7c3c5f07-e810-5c5d-9aaf-d8bb716acf5c,S005-Q030,0.7751842129431092
S005,S005-Q039,A3,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,0.8759754511224005
S005,S005-Q042,A3,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,0.867303357712794
S005,S005-Q044,A3,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,732883c4-52c5-5873-9860-1dbf08bbbe86,S005-Q031,0.8634712981213284
S005,S005-Q044,A3,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,0.9012960381193902
S005,S005-Q049,A3,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,21131242-a214-57ce-841f-d10c8cbb805e,S005-Q042,0.8821611877551031
S005,S005-Q052,A3,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,52d2178b-fbd4-5b25-82b4-175c47809c44,S005-Q020,0.8586510620259159
S005,S005-Q052,A3,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,0.9012960381193902
S005,S005-Q055,A3,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,10569cae-16c7-5568-ba6d-1657af10cab8,S005-Q003,0.9089160457776878
S005,S005-Q055,A3,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,52d2178b-fbd4-5b25-82b4-175c47809c44,S005-Q020,0.8586510620259159
S005,S005-Q056,A3,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,0.9051397445234709
