session_id,source_turn_id,user_indicator_set,assistant_indicator_set,Old_summary_indicator_set,Old_summary_indicator_count,A1_summary_indicator_set,A1_summary_indicator_count,A2_summary_indicator_set,A2_summary_indicator_count,A3_summary_indicator_set,A3_summary_indicator_count
S004,S004-Q004,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""归母股东权益""]",4,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q005,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q006,"[""扣非归母净利润""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""归母净利润"", ""扣非归母净利润"", ""总资产"", ""归母股东权益""]",4
S004,S004-Q007,"[""经营活动现金流净额""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""经营活动现金流净额""]",1,"[""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",3
S004,S004-Q008,"[""总资产""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4
S004,S004-Q009,"[""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",5,"[""归母净利润"", ""扣非归母净利润"", ""归母股东权益""]",3,"[""归母净利润"", ""扣非归母净利润"", ""归母股东权益""]",3,"[""归母净利润"", ""扣非归母净利润"", ""归母股东权益""]",3
S004,S004-Q010,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q011,"[""经营活动现金流净额""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q012,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3
S004,S004-Q013,"[""归母净利润""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""经营活动现金流净额""]",2,"[""归母净利润"", ""经营活动现金流净额""]",2,"[""归母净利润"", ""经营活动现金流净额""]",2,"[""归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q014,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""归母净利润"", ""经营活动现金流净额""]",2,"[""归母净利润"", ""经营活动现金流净额""]",2,"[""归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q015,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",4,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3
S004,S004-Q016,"[""总资产""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""扣非归母净利润"", ""总资产"", ""归母股东权益""]",3,"[""扣非归母净利润"", ""总资产"", ""归母股东权益""]",3
S004,S004-Q017,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q018,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3
S004,S004-Q019,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",3
S004,S004-Q020,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",5
S004,S004-Q021,"[""总资产""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""扣非归母净利润"", ""总资产""]",3,"[""归母净利润"", ""扣非归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产""]",5,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产""]",4
S004,S004-Q022,"[""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""总资产"", ""归母股东权益""]",3,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q023,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q024,"[""营业收入""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""总资产"", ""归母股东权益""]",2,"[""营业收入"", ""总资产"", ""归母股东权益""]",3,"[""营业收入"", ""总资产"", ""归母股东权益""]",3,"[""营业收入"", ""总资产"", ""归母股东权益""]",3
S004,S004-Q025,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q026,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",5,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4
S004,S004-Q027,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产""]",4,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产""]",4,"[""归母净利润"", ""扣非归母净利润""]",2
S004,S004-Q028,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q029,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产""]",5,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q030,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3,"[""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4
S004,S004-Q031,"[""营业收入""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",5,"[""营业收入"", ""扣非归母净利润"", ""归母股东权益""]",3,"[""营业收入"", ""扣非归母净利润"", ""归母股东权益""]",3,"[""营业收入"", ""扣非归母净利润"", ""归母股东权益""]",3
S004,S004-Q032,"[""归母净利润""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""归母净利润""]",2,"[""营业收入"", ""归母净利润""]",2,"[""营业收入"", ""归母净利润""]",2
S004,S004-Q033,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润""]",2
S004,S004-Q034,"[""扣非归母净利润""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q035,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q036,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""归母净利润"", ""总资产"", ""归母股东权益""]",3,"[""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4
S004,S004-Q037,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q038,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",5,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3
S004,S004-Q039,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3
S004,S004-Q040,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q041,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q042,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""总资产"", ""归母股东权益""]",2,"[""总资产"", ""归母股东权益""]",2,"[""总资产"", ""归母股东权益""]",2
S004,S004-Q043,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q044,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",5,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2
S004,S004-Q045,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3,"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",4,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3
S004,S004-Q046,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q047,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q048,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3
S004,S004-Q049,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q050,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",5
S004,S004-Q051,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",4,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3
S004,S004-Q052,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q053,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q054,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""总资产"", ""归母股东权益""]",2,"[""总资产"", ""归母股东权益""]",2,"[""总资产"", ""归母股东权益""]",2
S004,S004-Q055,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q056,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""归母股东权益""]",2,[],0,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3
S004,S004-Q057,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3
S004,S004-Q058,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q059,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q060,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""总资产"", ""归母股东权益""]",2,"[""总资产"", ""归母股东权益""]",2,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3
S004,S004-Q061,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q062,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4
S004,S004-Q063,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润""]",2,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3
S004,S004-Q064,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q065,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S004,S004-Q066,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""总资产"", ""归母股东权益""]",2,"[""总资产"", ""归母股东权益""]",2,"[""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",3
S004,S004-Q067,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",5,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
