Config,comparison,session_id,query_id,transition,before_gold_ranks,after_gold_ranks,promoted_gold,demoted_gold,top5_page_ids_identical
H1-W90,H1-W90 vs Dense,S003,S003-Q022,UNCHANGED_HIT,"{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 1, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 3}","{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 1, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 5}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q026,UNCHANGED_MISS,"{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 15, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 7}","{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 16, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 6}",0,0,True
H1-W90,H1-W90 vs Dense,S003,S003-Q028,UNCHANGED_MISS,"{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 6}","{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 6}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q033,UNCHANGED_MISS,"{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 12, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 21}","{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 13, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 19}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q035,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 17}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 18}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q039,UNCHANGED_HIT,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 2, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 29}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 3, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 29}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q042,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 6}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 10}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q044,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 33, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 15}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 33, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 6}",0,0,True
H1-W90,H1-W90 vs Dense,S003,S003-Q049,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 22}","{""2316a391-e779-530b-ac2f-055182347d32"": 22}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q052,UNCHANGED_MISS,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 10, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 15}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 10, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 14}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q055,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 41, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 11}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 41, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 14}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q056,HURT,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 3}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 7}",0,1,False
H1-W90,H1-W90 vs Dense,S003,S003-Q063,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 19}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 16}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q065,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 18, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 14}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 16, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 13}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q066,UNCHANGED_HIT,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 1, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 18}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 2, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 19}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q070,UNCHANGED_HIT,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 4}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 4}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q077,UNCHANGED_MISS,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 16, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 54, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 24}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 17, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 54, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 25}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q078,HURT,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 5, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 47}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 7, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 46}",0,1,False
H1-W90,H1-W90 vs Dense,S003,S003-Q084,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 30}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 36}",0,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q088,RESCUED,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 12, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 48}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 5, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 45}",1,0,False
H1-W90,H1-W90 vs Dense,S003,S003-Q091,UNCHANGED_HIT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 22, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 3, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 23}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 25, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 5, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 20}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q007,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0,True
H1-W90,H1-W90 vs Dense,S004,S004-Q011,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",0,0,True
H1-W90,H1-W90 vs Dense,S004,S004-Q013,HURT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 5}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 6}",0,1,False
H1-W90,H1-W90 vs Dense,S004,S004-Q014,UNCHANGED_HIT,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q021,UNCHANGED_MISS,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 9}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q022,UNCHANGED_HIT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 3, ""1e8809d9-9426-51b9-9e17-039093174440"": 4}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 5, ""1e8809d9-9426-51b9-9e17-039093174440"": 3}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q026,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 18, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 14}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 18, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 12}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q028,UNCHANGED_MISS,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 8}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q033,UNCHANGED_HIT,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 5, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 5, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q035,UNCHANGED_HIT,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 3}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 4}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q039,UNCHANGED_HIT,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 4, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q042,UNCHANGED_HIT,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 4}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 4}",0,0,True
H1-W90,H1-W90 vs Dense,S004,S004-Q044,UNCHANGED_MISS,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 28}","{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 13}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q049,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 22}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 23}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q052,RESCUED,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 36, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 17}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 32, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 2}",1,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q055,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 25, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 33}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 26, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 34}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q056,HURT,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 3}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 8}",0,1,False
H1-W90,H1-W90 vs Dense,S004,S004-Q063,UNCHANGED_MISS,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 26}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 27}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q065,UNCHANGED_HIT,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 12, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 2}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 14, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 3}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q066,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 15, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 22}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 20, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 27}",0,0,False
H1-W90,H1-W90 vs Dense,S004,S004-Q070,UNCHANGED_HIT,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 4}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 5}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q007,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}",0,0,True
H1-W90,H1-W90 vs Dense,S005,S005-Q011,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}",0,0,True
H1-W90,H1-W90 vs Dense,S005,S005-Q013,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,True
H1-W90,H1-W90 vs Dense,S005,S005-Q014,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 4}","{""c64751d6-21c8-5c09-87da-48f940293661"": 4}",0,0,True
H1-W90,H1-W90 vs Dense,S005,S005-Q021,UNCHANGED_HIT,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 4}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 4}",0,0,True
H1-W90,H1-W90 vs Dense,S005,S005-Q022,UNCHANGED_MISS,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 11, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 14}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 11, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 14}",0,0,True
H1-W90,H1-W90 vs Dense,S005,S005-Q026,UNCHANGED_HIT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 5, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 10}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 5, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 11}",0,0,True
H1-W90,H1-W90 vs Dense,S005,S005-Q028,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 13}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 13}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q033,UNCHANGED_HIT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 1, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 1, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q035,UNCHANGED_HIT,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 5}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 5}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q039,UNCHANGED_MISS,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 21, ""a9136ff5-7fca-58fe-8907-08b361042647"": 9}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 21, ""a9136ff5-7fca-58fe-8907-08b361042647"": 11}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q042,UNCHANGED_MISS,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 18}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 16}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q044,UNCHANGED_HIT,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 16, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 1}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 17, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 2}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q049,UNCHANGED_HIT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 1}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 1}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q052,UNCHANGED_HIT,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 1, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 26}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 1, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q055,UNCHANGED_MISS,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 24, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 7}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 25, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 7}",0,0,False
H1-W90,H1-W90 vs Dense,S005,S005-Q056,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 17}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 18}",0,0,False
H1-W95,H1-W95 vs Dense,S001,S001-Q007,UNCHANGED_HIT,"{""2631e802-75be-5089-9418-baece6a717cf"": 3}","{""2631e802-75be-5089-9418-baece6a717cf"": 3}",0,0,True
H1-W95,H1-W95 vs Dense,S001,S001-Q011,UNCHANGED_HIT,"{""2631e802-75be-5089-9418-baece6a717cf"": 4, ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"": 1}","{""2631e802-75be-5089-9418-baece6a717cf"": 4, ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"": 1}",0,0,True
H1-W95,H1-W95 vs Dense,S001,S001-Q013,UNCHANGED_HIT,"{""2631e802-75be-5089-9418-baece6a717cf"": 6, ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"": 5}","{""2631e802-75be-5089-9418-baece6a717cf"": 6, ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"": 5}",0,0,True
H1-W95,H1-W95 vs Dense,S001,S001-Q014,UNCHANGED_HIT,"{""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"": 3}","{""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"": 3}",0,0,True
H1-W95,H1-W95 vs Dense,S001,S001-Q021,UNCHANGED_MISS,"{""f1228bac-12d1-520f-9787-52a8cdcd49db"": 7}","{""f1228bac-12d1-520f-9787-52a8cdcd49db"": 7}",0,0,True
H1-W95,H1-W95 vs Dense,S001,S001-Q022,UNCHANGED_MISS,"{""34fa3574-894f-575c-b9b0-0a183473746e"": 13, ""55e7e466-3b1c-5014-85fc-2a14618ce254"": 11}","{""34fa3574-894f-575c-b9b0-0a183473746e"": 13, ""55e7e466-3b1c-5014-85fc-2a14618ce254"": 11}",0,0,False
H1-W95,H1-W95 vs Dense,S001,S001-Q026,UNCHANGED_HIT,"{""289ba3d6-8b24-5c77-8df9-7af211ee1007"": 3, ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"": 12}","{""289ba3d6-8b24-5c77-8df9-7af211ee1007"": 3, ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"": 11}",0,0,True
H1-W95,H1-W95 vs Dense,S001,S001-Q028,UNCHANGED_HIT,"{""44777fdf-abd5-5570-b0aa-8e3f1cb44000"": 3}","{""44777fdf-abd5-5570-b0aa-8e3f1cb44000"": 3}",0,0,True
H1-W95,H1-W95 vs Dense,S001,S001-Q033,UNCHANGED_HIT,"{""d5c03971-3795-5256-a75f-b3921d61a92d"": 2, ""b4497adc-7393-57c0-8917-ce3372fbd151"": 24}","{""d5c03971-3795-5256-a75f-b3921d61a92d"": 3, ""b4497adc-7393-57c0-8917-ce3372fbd151"": 24}",0,0,False
H1-W95,H1-W95 vs Dense,S001,S001-Q035,UNCHANGED_MISS,"{""b4497adc-7393-57c0-8917-ce3372fbd151"": 23}","{""b4497adc-7393-57c0-8917-ce3372fbd151"": 23}",0,0,True
H1-W95,H1-W95 vs Dense,S001,S001-Q039,UNCHANGED_HIT,"{""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"": 1, ""c107828c-a741-55f6-8e0c-446cfbdba215"": 13}","{""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"": 2, ""c107828c-a741-55f6-8e0c-446cfbdba215"": 13}",0,0,False
H1-W95,H1-W95 vs Dense,S001,S001-Q042,UNCHANGED_MISS,"{""0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc"": 7}","{""0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc"": 8}",0,0,False
H1-W95,H1-W95 vs Dense,S001,S001-Q044,UNCHANGED_HIT,"{""32b5d492-2df9-5ed9-ac46-caca5c87097c"": 4, ""4054aab2-0aa7-5019-b341-077265511add"": 6}","{""32b5d492-2df9-5ed9-ac46-caca5c87097c"": 4, ""4054aab2-0aa7-5019-b341-077265511add"": 6}",0,0,True
H1-W95,H1-W95 vs Dense,S001,S001-Q049,UNCHANGED_MISS,"{""de592e81-e050-536b-8909-32866c85f6c2"": 11}","{""de592e81-e050-536b-8909-32866c85f6c2"": 10}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q007,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 3}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 3}",0,0,True
H1-W95,H1-W95 vs Dense,S002,S002-Q011,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 7, ""03c3981b-3b09-56ca-a545-043c8ff0d240"": 5}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 7, ""03c3981b-3b09-56ca-a545-043c8ff0d240"": 5}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q013,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 9, ""a6c0000c-f234-59a1-b6e5-1283680d9b77"": 5}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 9, ""a6c0000c-f234-59a1-b6e5-1283680d9b77"": 5}",0,0,True
H1-W95,H1-W95 vs Dense,S002,S002-Q014,UNCHANGED_MISS,"{""37d568b0-90c6-5481-b7d9-e0101fd95e52"": 6}","{""37d568b0-90c6-5481-b7d9-e0101fd95e52"": 6}",0,0,True
H1-W95,H1-W95 vs Dense,S002,S002-Q021,UNCHANGED_MISS,"{""691ce2a8-c4c3-51f3-8cb7-32f42cdee99e"": 15}","{""691ce2a8-c4c3-51f3-8cb7-32f42cdee99e"": 15}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q022,UNCHANGED_MISS,"{""4d8b4bb3-4a1f-538c-af07-cc0ce19ea796"": 11, ""b304ab57-b911-5070-88ba-fca4f39a37e8"": 7}","{""4d8b4bb3-4a1f-538c-af07-cc0ce19ea796"": 11, ""b304ab57-b911-5070-88ba-fca4f39a37e8"": 7}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q026,UNCHANGED_MISS,"{""00ce1b35-d357-53e0-a42e-a8f97d4a07f0"": 8, ""e64218f2-62ce-555a-ba53-f3fd1214e0f7"": 10}","{""00ce1b35-d357-53e0-a42e-a8f97d4a07f0"": 8, ""e64218f2-62ce-555a-ba53-f3fd1214e0f7"": 9}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q028,UNCHANGED_HIT,"{""42756865-0f8f-5dcc-a050-6ecec5b828ce"": 2}","{""42756865-0f8f-5dcc-a050-6ecec5b828ce"": 3}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q033,UNCHANGED_HIT,"{""79860bb6-6010-5ca0-ac81-f4327e2bff44"": 2, ""893b3ae9-1f94-5436-8c6d-54e200693867"": 11}","{""79860bb6-6010-5ca0-ac81-f4327e2bff44"": 1, ""893b3ae9-1f94-5436-8c6d-54e200693867"": 8}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q035,UNCHANGED_MISS,"{""893b3ae9-1f94-5436-8c6d-54e200693867"": 11}","{""893b3ae9-1f94-5436-8c6d-54e200693867"": 14}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q039,UNCHANGED_HIT,"{""0dd982c7-f7b2-5ac0-8c16-56d44bbe4330"": 13, ""78a623b8-bff9-5b45-b990-24d74e714f9b"": 2}","{""0dd982c7-f7b2-5ac0-8c16-56d44bbe4330"": 13, ""78a623b8-bff9-5b45-b990-24d74e714f9b"": 4}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q042,UNCHANGED_MISS,"{""5c22c135-b86e-56a3-83eb-7484d1183dca"": 12}","{""5c22c135-b86e-56a3-83eb-7484d1183dca"": 11}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q044,UNCHANGED_HIT,"{""57b8caa3-b46e-50f2-a65a-bb244543b1c3"": 39, ""647fce0c-6320-5a98-819d-50dff3300582"": 4}","{""57b8caa3-b46e-50f2-a65a-bb244543b1c3"": 39, ""647fce0c-6320-5a98-819d-50dff3300582"": 4}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q049,UNCHANGED_HIT,"{""57600f18-283a-5f61-bf9e-7a48d4f8d3c5"": 4}","{""57600f18-283a-5f61-bf9e-7a48d4f8d3c5"": 3}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q052,UNCHANGED_HIT,"{""647fce0c-6320-5a98-819d-50dff3300582"": 1, ""d728a292-3080-5624-89ff-d8e05d09e8ca"": 15}","{""647fce0c-6320-5a98-819d-50dff3300582"": 1, ""d728a292-3080-5624-89ff-d8e05d09e8ca"": 16}",0,0,True
H1-W95,H1-W95 vs Dense,S002,S002-Q055,UNCHANGED_MISS,"{""d728a292-3080-5624-89ff-d8e05d09e8ca"": 16, ""2e583969-bc65-5074-a7fe-0424438cd092"": 12}","{""d728a292-3080-5624-89ff-d8e05d09e8ca"": 8, ""2e583969-bc65-5074-a7fe-0424438cd092"": 14}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q056,UNCHANGED_MISS,"{""e40ec65e-2907-515a-b1dd-3bec39109106"": 36}","{""e40ec65e-2907-515a-b1dd-3bec39109106"": 37}",0,0,False
H1-W95,H1-W95 vs Dense,S002,S002-Q063,UNCHANGED_MISS,"{""3549589e-05fe-5631-9385-5379f8dd4396"": 11}","{""3549589e-05fe-5631-9385-5379f8dd4396"": 13}",0,0,True
