session_id,query_id,page_variant,search_variant,comparison,transition,e0_gold_ranks,variant_gold_ranks,promoted_gold,demoted_gold
S001,S001-Q011,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""2631e802-75be-5089-9418-baece6a717cf"": 6, ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"": 1}","{""2631e802-75be-5089-9418-baece6a717cf"": 7, ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"": 1}",0,0
S001,S001-Q013,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""2631e802-75be-5089-9418-baece6a717cf"": 9, ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"": 3}","{""2631e802-75be-5089-9418-baece6a717cf"": 8, ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"": 7}",0,1
S001,S001-Q014,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"": 3}","{""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"": 2}",0,0
S001,S001-Q021,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""f1228bac-12d1-520f-9787-52a8cdcd49db"": 6}","{""f1228bac-12d1-520f-9787-52a8cdcd49db"": 13}",0,0
S001,S001-Q022,E7-200,P2,E7-200 vs E0 under P2,RESCUED,"{""34fa3574-894f-575c-b9b0-0a183473746e"": 17, ""55e7e466-3b1c-5014-85fc-2a14618ce254"": 11}","{""34fa3574-894f-575c-b9b0-0a183473746e"": 5, ""55e7e466-3b1c-5014-85fc-2a14618ce254"": 17}",1,0
S001,S001-Q026,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""289ba3d6-8b24-5c77-8df9-7af211ee1007"": 17, ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"": 11}","{""289ba3d6-8b24-5c77-8df9-7af211ee1007"": 16, ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"": 10}",0,0
S001,S001-Q028,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""44777fdf-abd5-5570-b0aa-8e3f1cb44000"": 2}","{""44777fdf-abd5-5570-b0aa-8e3f1cb44000"": 3}",0,0
S001,S001-Q033,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""d5c03971-3795-5256-a75f-b3921d61a92d"": 1, ""b4497adc-7393-57c0-8917-ce3372fbd151"": 24}","{""d5c03971-3795-5256-a75f-b3921d61a92d"": 9, ""b4497adc-7393-57c0-8917-ce3372fbd151"": 14}",0,1
S001,S001-Q035,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""b4497adc-7393-57c0-8917-ce3372fbd151"": 28}","{""b4497adc-7393-57c0-8917-ce3372fbd151"": 18}",0,0
S001,S001-Q039,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"": 3, ""c107828c-a741-55f6-8e0c-446cfbdba215"": 11}","{""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"": 9, ""c107828c-a741-55f6-8e0c-446cfbdba215"": 5}",1,1
S001,S001-Q042,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc"": 6}","{""0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc"": 18}",0,0
S001,S001-Q044,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""32b5d492-2df9-5ed9-ac46-caca5c87097c"": 15, ""4054aab2-0aa7-5019-b341-077265511add"": 29}","{""32b5d492-2df9-5ed9-ac46-caca5c87097c"": 12, ""4054aab2-0aa7-5019-b341-077265511add"": 35}",0,0
S001,S001-Q049,E7-200,P2,E7-200 vs E0 under P2,RESCUED,"{""de592e81-e050-536b-8909-32866c85f6c2"": 11}","{""de592e81-e050-536b-8909-32866c85f6c2"": 4}",1,0
S002,S002-Q007,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 3}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 3}",0,0
S002,S002-Q011,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 6, ""03c3981b-3b09-56ca-a545-043c8ff0d240"": 3}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 6, ""03c3981b-3b09-56ca-a545-043c8ff0d240"": 7}",0,1
S002,S002-Q013,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""f70d87dd-c4b9-59de-a761-869308b1818b"": 9, ""a6c0000c-f234-59a1-b6e5-1283680d9b77"": 5}","{""f70d87dd-c4b9-59de-a761-869308b1818b"": 9, ""a6c0000c-f234-59a1-b6e5-1283680d9b77"": 4}",0,0
S002,S002-Q014,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""37d568b0-90c6-5481-b7d9-e0101fd95e52"": 3}","{""37d568b0-90c6-5481-b7d9-e0101fd95e52"": 2}",0,0
S002,S002-Q021,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""691ce2a8-c4c3-51f3-8cb7-32f42cdee99e"": 13}","{""691ce2a8-c4c3-51f3-8cb7-32f42cdee99e"": 10}",0,0
S002,S002-Q022,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""4d8b4bb3-4a1f-538c-af07-cc0ce19ea796"": 4, ""b304ab57-b911-5070-88ba-fca4f39a37e8"": 11}","{""4d8b4bb3-4a1f-538c-af07-cc0ce19ea796"": 4, ""b304ab57-b911-5070-88ba-fca4f39a37e8"": 10}",0,0
S002,S002-Q026,E7-200,P2,E7-200 vs E0 under P2,RESCUED,"{""00ce1b35-d357-53e0-a42e-a8f97d4a07f0"": 6, ""e64218f2-62ce-555a-ba53-f3fd1214e0f7"": 9}","{""00ce1b35-d357-53e0-a42e-a8f97d4a07f0"": 18, ""e64218f2-62ce-555a-ba53-f3fd1214e0f7"": 5}",1,0
S002,S002-Q028,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""42756865-0f8f-5dcc-a050-6ecec5b828ce"": 1}","{""42756865-0f8f-5dcc-a050-6ecec5b828ce"": 1}",0,0
S002,S002-Q033,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""79860bb6-6010-5ca0-ac81-f4327e2bff44"": 4, ""893b3ae9-1f94-5436-8c6d-54e200693867"": 11}","{""79860bb6-6010-5ca0-ac81-f4327e2bff44"": 3, ""893b3ae9-1f94-5436-8c6d-54e200693867"": 14}",0,0
S002,S002-Q035,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""893b3ae9-1f94-5436-8c6d-54e200693867"": 9}","{""893b3ae9-1f94-5436-8c6d-54e200693867"": 21}",0,0
S002,S002-Q039,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""0dd982c7-f7b2-5ac0-8c16-56d44bbe4330"": 12, ""78a623b8-bff9-5b45-b990-24d74e714f9b"": 1}","{""0dd982c7-f7b2-5ac0-8c16-56d44bbe4330"": 6, ""78a623b8-bff9-5b45-b990-24d74e714f9b"": 2}",0,0
S002,S002-Q042,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""5c22c135-b86e-56a3-83eb-7484d1183dca"": 4}","{""5c22c135-b86e-56a3-83eb-7484d1183dca"": 5}",0,0
S002,S002-Q044,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""57b8caa3-b46e-50f2-a65a-bb244543b1c3"": 40, ""647fce0c-6320-5a98-819d-50dff3300582"": 11}","{""57b8caa3-b46e-50f2-a65a-bb244543b1c3"": 36, ""647fce0c-6320-5a98-819d-50dff3300582"": 15}",0,0
S002,S002-Q049,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""57600f18-283a-5f61-bf9e-7a48d4f8d3c5"": 5}","{""57600f18-283a-5f61-bf9e-7a48d4f8d3c5"": 16}",0,1
S002,S002-Q052,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""647fce0c-6320-5a98-819d-50dff3300582"": 2, ""d728a292-3080-5624-89ff-d8e05d09e8ca"": 5}","{""647fce0c-6320-5a98-819d-50dff3300582"": 4, ""d728a292-3080-5624-89ff-d8e05d09e8ca"": 21}",0,1
S002,S002-Q055,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""d728a292-3080-5624-89ff-d8e05d09e8ca"": 5, ""2e583969-bc65-5074-a7fe-0424438cd092"": 13}","{""d728a292-3080-5624-89ff-d8e05d09e8ca"": 36, ""2e583969-bc65-5074-a7fe-0424438cd092"": 23}",0,1
S002,S002-Q056,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""e40ec65e-2907-515a-b1dd-3bec39109106"": 34}","{""e40ec65e-2907-515a-b1dd-3bec39109106"": 27}",0,0
S002,S002-Q063,E7-200,P2,E7-200 vs E0 under P2,RESCUED,"{""3549589e-05fe-5631-9385-5379f8dd4396"": 22}","{""3549589e-05fe-5631-9385-5379f8dd4396"": 1}",1,0
S002,S002-Q065,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""a2f4bee5-f836-545e-8197-d79f3f2d284c"": 2, ""7cf76f8c-3ecc-5aa0-8867-9b1934ccb270"": 20}","{""a2f4bee5-f836-545e-8197-d79f3f2d284c"": 2, ""7cf76f8c-3ecc-5aa0-8867-9b1934ccb270"": 33}",0,0
S002,S002-Q066,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""166328f1-a89c-5b18-8a53-02ac909e0849"": 1, ""323c7c4f-02b6-5801-9c72-3623423fb3c6"": 17}","{""166328f1-a89c-5b18-8a53-02ac909e0849"": 6, ""323c7c4f-02b6-5801-9c72-3623423fb3c6"": 23}",0,1
S002,S002-Q070,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""95dce1c8-76eb-5c10-b622-b77e03c00526"": 37}","{""95dce1c8-76eb-5c10-b622-b77e03c00526"": 51}",0,0
S003,S003-Q007,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 1}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 1}",0,0
S003,S003-Q011,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 2}",0,0
S003,S003-Q013,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 6, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 6, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 2}",0,0
S003,S003-Q014,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 1}","{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 3}",0,0
S003,S003-Q021,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 16}","{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 15}",0,0
S003,S003-Q022,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 1, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 5}","{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 10, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 9}",0,2
S003,S003-Q026,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 21, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 14}","{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 21, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 7}",0,0
S003,S003-Q028,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 1}","{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 2}",0,0
S003,S003-Q033,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 15, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 13}","{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 8, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 28}",0,0
S003,S003-Q035,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 7}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 25}",0,0
S003,S003-Q039,E7-200,P2,E7-200 vs E0 under P2,RESCUED,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 6, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 23}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 1, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 31}",1,0
S003,S003-Q042,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 14}",0,0
S003,S003-Q044,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 31, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 19}",0,0
S003,S003-Q049,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 24}","{""2316a391-e779-530b-ac2f-055182347d32"": 26}",0,0
S003,S003-Q052,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 9, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 10}",0,0
S003,S003-Q055,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 49, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 18}",0,0
S003,S003-Q056,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 31}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 29}",0,0
S003,S003-Q063,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 14}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 38}",0,0
S003,S003-Q065,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 31, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 33}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 45, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 8}",0,0
S003,S003-Q066,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 4, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 40}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 3, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 20}",0,0
S003,S003-Q070,E7-200,P2,E7-200 vs E0 under P2,RESCUED,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 6}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 1}",1,0
S003,S003-Q077,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 3, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 13}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 5, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 18, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 31}",0,0
S003,S003-Q078,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 11, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 39}",0,0
S003,S003-Q084,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 65}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 42}",0,0
S003,S003-Q088,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 77, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 49}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 51, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 60}",0,0
S003,S003-Q091,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 16, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 18, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 11}",0,1
S004,S004-Q007,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0
S004,S004-Q011,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",0,0
S004,S004-Q013,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 6}",0,1
S004,S004-Q014,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 4}",0,0
S004,S004-Q021,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 17}",0,0
S004,S004-Q022,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 2, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 10, ""1e8809d9-9426-51b9-9e17-039093174440"": 3}",0,1
S004,S004-Q026,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 9}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 19, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 16}",0,0
S004,S004-Q028,E7-200,P2,E7-200 vs E0 under P2,RESCUED,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 2}",1,0
S004,S004-Q033,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 13, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 22}",0,0
S004,S004-Q035,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 20}",0,1
S004,S004-Q039,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 25, ""594016a4-b321-5143-a8c6-3923fed20111"": 10}",0,1
S004,S004-Q042,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 13}",0,0
S004,S004-Q044,E7-200,P2,E7-200 vs E0 under P2,RESCUED,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 27, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 4}",1,0
S004,S004-Q049,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 38}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 39}",0,0
S004,S004-Q052,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 22, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 33}",0,0
S004,S004-Q055,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 36, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 46}",0,0
S004,S004-Q056,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 39}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 22}",0,0
S004,S004-Q063,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 1}",0,0
S004,S004-Q065,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 31, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 14}",0,0
S004,S004-Q066,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 22, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 15}",0,0
S004,S004-Q070,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 35}",0,0
S005,S005-Q007,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0
S005,S005-Q011,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}",0,0
S005,S005-Q013,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 4}",0,0
S005,S005-Q014,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 2}",0,0
S005,S005-Q021,E7-200,P2,E7-200 vs E0 under P2,RESCUED,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 4}",1,0
S005,S005-Q022,E7-200,P2,E7-200 vs E0 under P2,HURT,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 18, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 13}",0,1
S005,S005-Q026,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 17}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 1, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 12}",0,0
S005,S005-Q028,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 7}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 18}",0,0
S005,S005-Q033,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_HIT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 6, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 20, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}",0,0
S005,S005-Q035,E7-200,P2,E7-200 vs E0 under P2,UNCHANGED_MISS,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 18}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 30}",0,0
