session_id,query_id,gold_page_id,gold_source_turn_id,page_variant,search_variant,rank,score,hit_at_5
S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,E7-200,Baseline,10,0.6146863698959351,False
S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,E7-200,Baseline,4,0.7434201240539551,True
S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,E7-200,Baseline,11,0.7170401811599731,False
S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,E7-200,Baseline,18,0.6296178102493286,False
S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,E7-200,Baseline,5,0.6814769506454468,True
S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,E7-200,Baseline,4,0.6211385726928711,True
S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,E7-200,Baseline,3,0.7334277033805847,True
S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,E7-200,Baseline,14,0.7039085626602173,False
S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,E7-200,Baseline,19,0.6464599370956421,False
S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,E7-200,Baseline,6,0.6844143867492676,False
S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,E7-200,Baseline,2,0.7389890551567078,True
S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,E7-200,Baseline,6,0.699621319770813,False
S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,E7-200,Baseline,36,0.6389703154563904,False
S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,E7-200,Baseline,15,0.6855694651603699,False
S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,E7-200,Baseline,16,0.6370971202850342,False
S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,E7-200,Baseline,4,0.5300079584121704,True
S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,E7-200,Baseline,21,0.4860021471977234,False
S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,E7-200,Baseline,36,0.4590151011943817,False
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,E7-200,Baseline,23,0.4784819185733795,False
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,E7-200,Baseline,27,0.3617360591888428,False
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,E7-200,Baseline,32,0.3498949110507965,False
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,E7-200,Baseline,3,0.5277939438819885,True
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,E7-200,Baseline,23,0.47896406054496765,False
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,E7-200,Baseline,1,0.5512317419052124,True
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,E7-200,Baseline,12,0.48527991771698,False
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,E7-200,Baseline,51,0.38373348116874695,False
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,E7-200,Baseline,1,0.4793759882450104,True
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,E7-200,Baseline,3,0.544663667678833,True
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,E7-200,Baseline,2,0.5531343817710876,True
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,E7-200,Baseline,4,0.5512632727622986,True
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,E7-200,Baseline,2,0.5824846625328064,True
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,E7-200,Baseline,3,0.5551707744598389,True
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,E7-200,Baseline,13,0.6379424333572388,False
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,E7-200,Baseline,12,0.5113720297813416,False
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,E7-200,Baseline,10,0.5136129856109619,False
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,E7-200,Baseline,21,0.5458986163139343,False
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,E7-200,Baseline,3,0.6027916073799133,True
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,E7-200,Baseline,2,0.5002708435058594,True
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,E7-200,Baseline,26,0.4881627559661865,False
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,E7-200,Baseline,29,0.48253950476646423,False
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,E7-200,Baseline,29,0.5138629078865051,False
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,E7-200,Baseline,3,0.5354759097099304,True
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,E7-200,Baseline,31,0.43179604411125183,False
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,E7-200,Baseline,14,0.5101149082183838,False
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,E7-200,Baseline,31,0.43480899930000305,False
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,E7-200,Baseline,19,0.4623650312423706,False
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,E7-200,Baseline,23,0.410306841135025,False
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,E7-200,Baseline,31,0.4237915575504303,False
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,E7-200,Baseline,15,0.4459999203681946,False
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,E7-200,Baseline,49,0.4195767343044281,False
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,E7-200,Baseline,18,0.47186279296875,False
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,E7-200,Baseline,26,0.42010217905044556,False
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,E7-200,Baseline,38,0.3978767395019531,False
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,E7-200,Baseline,45,0.3943483233451843,False
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,E7-200,Baseline,8,0.4503122568130493,False
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,E7-200,Baseline,3,0.463975727558136,True
S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,E7-200,Baseline,25,0.38952672481536865,False
S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,E7-200,Baseline,1,0.4752107858657837,True
S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,E7-200,Baseline,9,0.4659474492073059,False
S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,E7-200,Baseline,38,0.4299054741859436,False
S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,E7-200,Baseline,23,0.4456666111946106,False
S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,E7-200,Baseline,11,0.5138269066810608,False
S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,E7-200,Baseline,39,0.47378894686698914,False
S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,E7-200,Baseline,66,0.47769638895988464,False
S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,E7-200,Baseline,62,0.3940179944038391,False
S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,E7-200,Baseline,17,0.453244149684906,False
S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,E7-200,Baseline,16,0.5054153800010681,False
S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,E7-200,Baseline,18,0.4978773593902588,False
S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,E7-200,Baseline,11,0.5104624629020691,False
S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,E7-200,Baseline,3,0.37882691621780396,True
S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,E7-200,Baseline,7,0.48369300365448,False
S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,E7-200,Baseline,1,0.6574946641921997,True
S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,E7-200,Baseline,9,0.5717329978942871,False
S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,E7-200,Baseline,5,0.6576417684555054,True
S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,E7-200,Baseline,3,0.5828242897987366,True
S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,E7-200,Baseline,17,0.6312302947044373,False
S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,E7-200,Baseline,13,0.6282477974891663,False
S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,E7-200,Baseline,6,0.6787170767784119,False
S004,S004-Q026,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,E7-200,Baseline,20,0.5280197858810425,False
S004,S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,E7-200,Baseline,19,0.535702645778656,False
S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,E7-200,Baseline,6,0.6777892112731934,False
S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,E7-200,Baseline,1,0.5474348068237305,True
S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,E7-200,Baseline,12,0.498070627450943,False
S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,E7-200,Baseline,17,0.47962185740470886,False
S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,E7-200,Baseline,14,0.32441043853759766,False
S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,E7-200,Baseline,15,0.3225610554218292,False
S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,E7-200,Baseline,13,0.5039414167404175,False
S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,E7-200,Baseline,27,0.3404527008533478,False
S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,E7-200,Baseline,4,0.41398996114730835,True
S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,E7-200,Baseline,35,0.43043771386146545,False
S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,E7-200,Baseline,3,0.5288491249084473,True
S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,E7-200,Baseline,39,0.4327473044395447,False
S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,E7-200,Baseline,47,0.43278688192367554,False
S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,E7-200,Baseline,40,0.4390169680118561,False
S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,E7-200,Baseline,21,0.4415818452835083,False
S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,E7-200,Baseline,1,0.5519523620605469,True
S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,E7-200,Baseline,31,0.4272162616252899,False
S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,E7-200,Baseline,14,0.45146170258522034,False
S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,E7-200,Baseline,22,0.3709094226360321,False
S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,E7-200,Baseline,15,0.38312965631484985,False
S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,E7-200,Baseline,35,0.4574071764945984,False
S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,E7-200,Baseline,3,0.49254733324050903,True
S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,E7-200,Baseline,7,0.40271463990211487,False
S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,E7-200,Baseline,3,0.45565199851989746,True
S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,E7-200,Baseline,9,0.4359320104122162,False
S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,E7-200,Baseline,4,0.4838491976261139,True
S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,E7-200,Baseline,2,0.46144768595695496,True
S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,E7-200,Baseline,4,0.5465903282165527,True
S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,E7-200,Baseline,18,0.5869486331939697,False
S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,E7-200,Baseline,13,0.6391609907150269,False
S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,E7-200,Baseline,3,0.568817138671875,True
S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,E7-200,Baseline,5,0.5582312941551208,True
S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,E7-200,Baseline,23,0.3176112174987793,False
S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,E7-200,Baseline,20,0.5509240627288818,False
S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,E7-200,Baseline,2,0.5963523983955383,True
S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,E7-200,Baseline,30,0.4265545904636383,False
S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,E7-200,Baseline,16,0.4753160774707794,False
S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,E7-200,Baseline,2,0.578157901763916,True
S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,E7-200,Baseline,1,0.5905686020851135,True
S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,E7-200,Baseline,6,0.590083122253418,False
S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,E7-200,Baseline,27,0.5450849533081055,False
S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,E7-200,Baseline,2,0.6024729609489441,True
S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,E7-200,Baseline,26,0.5361841320991516,False
S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,E7-200,Baseline,27,0.5354819297790527,False
S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,E7-200,Baseline,20,0.48856085538864136,False
S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,E7-200,Baseline,5,0.5307543277740479,True
S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,E7-200,Baseline,42,0.4393840432167053,False
S001,S001-Q007,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,E7-200,P2,2,0.492963582277298,True
S001,S001-Q011,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,E7-200,P2,7,0.4789990782737732,False
S001,S001-Q011,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,E7-200,P2,1,0.5393952131271362,True
S001,S001-Q013,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,E7-200,P2,8,0.6379188895225525,False
S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,E7-200,P2,7,0.6659753918647766,False
S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,E7-200,P2,2,0.6803643703460693,True
S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,E7-200,P2,13,0.6607775092124939,False
S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,E7-200,P2,5,0.6102187633514404,True
S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,E7-200,P2,17,0.5366008877754211,False
S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,E7-200,P2,16,0.5848414301872253,False
S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,E7-200,P2,10,0.6088039875030518,False
S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,E7-200,P2,3,0.4921019375324249,True
S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,E7-200,P2,9,0.595308244228363,False
S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,E7-200,P2,14,0.5901461839675903,False
S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,E7-200,P2,18,0.467586874961853,False
S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,E7-200,P2,9,0.48487117886543274,False
S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,E7-200,P2,5,0.49132591485977173,True
S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,E7-200,P2,18,0.5072993636131287,False
S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,E7-200,P2,12,0.3938339650630951,False
S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,E7-200,P2,35,0.3349553346633911,False
S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,E7-200,P2,4,0.6349776983261108,True
S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,E7-200,P2,3,0.40973594784736633,True
S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,E7-200,P2,6,0.3614172339439392,False
S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,E7-200,P2,7,0.352784126996994,False
S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,E7-200,P2,9,0.35422778129577637,False
S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,E7-200,P2,4,0.4247799515724182,True
S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,E7-200,P2,2,0.48675835132598877,True
S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,E7-200,P2,10,0.6146862506866455,False
S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,E7-200,P2,4,0.7428144216537476,True
S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,E7-200,P2,10,0.7214250564575195,False
S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,E7-200,P2,18,0.6296178698539734,False
S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,E7-200,P2,5,0.6814769506454468,True
S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,E7-200,P2,1,0.7688162326812744,True
S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,E7-200,P2,3,0.733427882194519,True
S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,E7-200,P2,14,0.7039086818695068,False
S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,E7-200,P2,21,0.6887807250022888,False
S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,E7-200,P2,6,0.684414267539978,False
S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,E7-200,P2,2,0.7389890551567078,True
S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,E7-200,P2,5,0.7379962205886841,True
S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,E7-200,P2,36,0.6389703750610352,False
S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,E7-200,P2,15,0.6855694651603699,False
S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,E7-200,P2,16,0.637097179889679,False
S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,E7-200,P2,4,0.5300078988075256,True
S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,E7-200,P2,21,0.4860020875930786,False
S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,E7-200,P2,36,0.4590151906013489,False
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,E7-200,P2,23,0.4784820079803467,False
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,E7-200,P2,27,0.361735999584198,False
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,E7-200,P2,1,0.7327381372451782,True
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,E7-200,P2,2,0.6820586323738098,True
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,E7-200,P2,33,0.5867928862571716,False
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,E7-200,P2,6,0.5892380475997925,False
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,E7-200,P2,23,0.5194598436355591,False
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,E7-200,P2,51,0.3837334215641022,False
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,E7-200,P2,1,0.4793758988380432,True
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,E7-200,P2,3,0.5446637272834778,True
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,E7-200,P2,2,0.5531343817710876,True
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,E7-200,P2,6,0.5893758535385132,False
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,E7-200,P2,2,0.6254211664199829,True
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,E7-200,P2,3,0.5551707744598389,True
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,E7-200,P2,15,0.644750714302063,False
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,E7-200,P2,10,0.5367714762687683,False
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,E7-200,P2,9,0.5445684194564819,False
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,E7-200,P2,21,0.5600886940956116,False
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,E7-200,P2,7,0.6425895094871521,False
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,E7-200,P2,2,0.5947012901306152,True
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,E7-200,P2,8,0.6282421946525574,False
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,E7-200,P2,28,0.5791285634040833,False
S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,E7-200,P2,25,0.5700504779815674,False
S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,E7-200,P2,1,0.6878904104232788,True
S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,E7-200,P2,31,0.5847352147102356,False
S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,E7-200,P2,14,0.5101149678230286,False
S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,E7-200,P2,31,0.43480899930000305,False
S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,E7-200,P2,19,0.462365061044693,False
S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,E7-200,P2,26,0.482658714056015,False
S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,E7-200,P2,22,0.6094987988471985,False
S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,E7-200,P2,10,0.6325189471244812,False
S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,E7-200,P2,49,0.4195767641067505,False
S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,E7-200,P2,18,0.47186279296875,False
S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,E7-200,P2,29,0.4741438627243042,False
S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,E7-200,P2,38,0.3978767395019531,False
S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,E7-200,P2,45,0.3943481743335724,False
S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,E7-200,P2,8,0.45031213760375977,False
S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,E7-200,P2,3,0.4653586149215698,True
